x	y	label	showSelected
0.476958525345622	0.9325446442951	FREEPORT 2 NW	USC00413340
0.476958525345622	0.9325446442951	LAJITAS	USC00414950
0.476958525345622	0.9325446442951	CHISOS BASIN	USC00411715
0.476958525345622	0.9325446442951	CHISOS BASIN	USR0000TCHI
0.476958525345622	0.9325446442951	RIO GRANDE VILLAGE	USC00417624
0.476958525345622	0.9325446442951	BRACKETTVILLE	US1TXKY0018
0.476958525345622	0.9325446442951	HONDO	US1TXMDN022
0.476958525345622	0.9325446442951	DEVINE	US1TXMDN023
0.476958525345622	0.9325446442951	DEVINE	US1TXMDN039
0.476958525345622	0.9325446442951	LYTLE	US1TXAT0028
0.476958525345622	0.9325446442951	GILLETT	US1TXKS0009
0.476958525345622	0.9325446442951	CUERO	US1TXDW0010
0.476958525345622	0.9325446442951	YOAKUM	USC00419952
0.476958525345622	0.9325446442951	HALLETTSVILLE	US1TXLV0002
0.476958525345622	0.9325446442951	SPEAKS 2	USC00418519
0.476958525345622	0.9325446442951	EL CAMPO	US1TXWH0011
0.476958525345622	0.9325446442951	EL CAMPO	USC00412786
0.476958525345622	0.9325446442951	WEST COLUMBIA 1 ESE	USC00419605
0.476958525345622	0.9325446442951	ANGLETON	US1TXBRZ021
0.476958525345622	0.9325446442951	BRAZORIA NWR	USR0000TBRA
0.476958525345622	0.9325446442951	GALVESTON SCHOLES FIELD	USW00012923
0.476958525345622	0.9325446442951	TERLINGUA	US1TXBRS011
0.476958525345622	0.9325446442951	TERLINGUA	US1TXBRS018
0.476958525345622	0.9325446442951	PANTHER JUNCTION 2 N	USW00022016
0.476958525345622	0.9325446442951	DEL RIO	US1TXVV0003
0.476958525345622	0.9325446442951	BRACKETTVILLE	US1TXKY0015
0.476958525345622	0.9325446442951	KNIPPA	US1TXUV0029
0.476958525345622	0.9325446442951	D HANIS	US1TXMDN021
0.476958525345622	0.9325446442951	HONDO AIRPORT	USW00012962
0.476958525345622	0.9325446442951	HONDO	US1TXMDN024
0.476958525345622	0.9325446442951	CASTROVILLE	US1TXBXR298
0.476958525345622	0.9325446442951	LACKLAND AFB	US1TXBXR015
0.476958525345622	0.9325446442951	SAN ANTONIO	US1TXBXR188
0.476958525345622	0.9325446442951	CHINA GROVE	US1TXBXR031
0.476958525345622	0.9325446442951	TERRELL HILLS	US1TXBXR135
0.476958525345622	0.9325446442951	ST. HEDWIG	US1TXWO0014
0.476958525345622	0.9325446442951	ADKINS	US1TXWO0030
0.476958525345622	0.9325446442951	NEW BERLIN	US1TXGP0014
0.476958525345622	0.9325446442951	LEESVILLE	US1TXGZ0016
0.476958525345622	0.9325446442951	GONZALES	USC00413624
0.476958525345622	0.9325446442951	GONZALES	US1TXGZ0010
0.476958525345622	0.9325446442951	SHINER	US1TXLV0004
0.476958525345622	0.9325446442951	HALLETTSVILLE	US1TXLV0023
0.476958525345622	0.9325446442951	HALLETTSVILLE	US1TXLV0005
0.476958525345622	0.9325446442951	HALLETTSVILLE	US1TXLV0025
0.476958525345622	0.9325446442951	WHARTON	US1TXWH0009
0.476958525345622	0.9325446442951	THOMPSONS 3 WSW	USC00418996
0.476958525345622	0.9325446442951	MISSOURI CITY	US1TXFB0028
0.476958525345622	0.9325446442951	LEAGUE CITY	US1TXGV0052
0.476958525345622	0.9325446442951	ALVIN	US1TXBRZ018
0.476958525345622	0.9325446442951	LA MARQUE	US1TXGV0049
0.476958525345622	0.9325446442951	WEST CORAZONES	USC00419620
0.476958525345622	0.9325446442951	PERSIMMON GAP	USC00416959
0.476958525345622	0.9325446442951	BRACKETTVILLE	USC00411013
0.476958525345622	0.9325446442951	CAMP WOOD2 SSE	US1TXUV0019
0.476958525345622	0.9325446442951	PIPE CREEK	US1TXBND038
0.476958525345622	0.9325446442951	PIPE CREEK	US1TXBND048
0.476958525345622	0.9325446442951	LAKEHILLS	US1TXBND019
0.476958525345622	0.9325446442951	MICO	US1TXMDN027
0.476958525345622	0.9325446442951	SHAVANO PARK	US1TXBXR075
0.476958525345622	0.9325446442951	HELOTES	US1TXBXR014
0.476958525345622	0.9325446442951	HOLLYWOOD PARK	US1TXBXR008
0.476958525345622	0.9325446442951	CIBOLO	US1TXCML046
0.476958525345622	0.9325446442951	MCQUEENEY	US1TXGP0034
0.476958525345622	0.9325446442951	KINGSBURY	US1TXGP0016
0.476958525345622	0.9325446442951	GONZALES	US1TXGZ0021
0.476958525345622	0.9325446442951	GONZALES	US1TXGZ0026
0.476958525345622	0.9325446442951	FLATONIA 4 SE	USC00413183
0.476958525345622	0.9325446442951	ATTWATER NWR	USR0000TATT
0.476958525345622	0.9325446442951	RICHMOND	USC00417594
0.476958525345622	0.9325446442951	SUGAR LAND	US1TXFB0027
0.476958525345622	0.9325446442951	PEARLAND	US1TXBRZ025
0.476958525345622	0.9325446442951	PEARLAND	US1TXHRR168
0.476958525345622	0.9325446442951	KEMAH	US1TXGV0029
0.476958525345622	0.9325446442951	ANAHUAC NWR	USR0000TANA
0.476958525345622	0.9325446442951	MCFADDEN	USR0000TMCF
0.476958525345622	0.9325446442951	ALPINE	US1TXBRS023
0.476958525345622	0.9325446442951	LANGTRY	US1TXVV0014
0.476958525345622	0.9325446442951	LANGTRY	USC00415048
0.476958525345622	0.9325446442951	COMSTOCK SEMINOLE CAN	US1TXVV0015
0.476958525345622	0.9325446442951	ROCKSPRINGS	US1TXED0001
0.476958525345622	0.9325446442951	CAMP WOOD	US1TXRL0005
0.476958525345622	0.9325446442951	LEAKEY	US1TXRL0016
0.476958525345622	0.9325446442951	MEDINA 1 NE	USC00415742
0.476958525345622	0.9325446442951	BANDERA	US1TXBND029
0.476958525345622	0.9325446442951	BOERNE	US1TXKN0022
0.476958525345622	0.9325446442951	BOERNE	US1TXKN0060
0.476958525345622	0.9325446442951	SPRING BRANCH	US1TXCML007
0.476958525345622	0.9325446442951	SPRING BRANCH	US1TXCML104
0.476958525345622	0.9325446442951	NEW BRAUNFELS	US1TXCML008
0.476958525345622	0.9325446442951	SAN MARCOS	US1TXGP0088
0.476958525345622	0.9325446442951	STAPLES	US1TXGP0079
0.476958525345622	0.9325446442951	MULDOON	US1TXFY0037
0.476958525345622	0.9325446442951	WEIMAR	US1TXCLR004
0.476958525345622	0.9325446442951	FAYETTEVILLE	US1TXFY0033
0.476958525345622	0.9325446442951	NEW ULM	US1TXCLR006
0.476958525345622	0.9325446442951	SEALY	US1TXAS0005
0.476958525345622	0.9325446442951	BROOKSHIRE	US1TXWL0009
0.476958525345622	0.9325446442951	FULSHEAR	US1TXFB0032
0.476958525345622	0.9325446442951	KATY CITY	USC00414704
0.476958525345622	0.9325446442951	BUNKER HILL VILLAGE	US1TXHRR027
0.476958525345622	0.9325446442951	HOUSTON	US1TXHRR209
0.476958525345622	0.9325446442951	CLOVERLEAF	US1TXHRR139
0.476958525345622	0.9325446442951	MONT BELVIEU	US1TXCHM008
0.476958525345622	0.9325446442951	ANAHUAC	USC00410235
0.476958525345622	0.9325446442951	DRYDEN TERRELL CO AIRPORT	USW00003032
0.476958525345622	0.9325446442951	DRYDEN	US1TXTL0001
0.476958525345622	0.9325446442951	COMSTOCK	US1TXVV0009
0.476958525345622	0.9325446442951	ROCKSPRINGS	US1TXED0012
0.476958525345622	0.9325446442951	ROCKSPRINGS	US1TXED0025
0.476958525345622	0.9325446442951	ROCKSPRINGS	US1TXED0022
0.476958525345622	0.9325446442951	INGRAM	US1TXKR0015
0.476958525345622	0.9325446442951	KERRVILLE	US1TXKR0063
0.476958525345622	0.9325446442951	CENTER POINT	US1TXKR0052
0.476958525345622	0.9325446442951	COMFORT	US1TXKN0066
0.476958525345622	0.9325446442951	KENDALIA5 NNW	US1TXKN0038
0.476958525345622	0.9325446442951	KENDALIA	USC00414757
0.476958525345622	0.9325446442951	CANYON DAM NUMBER 3	USC00411433
0.476958525345622	0.9325446442951	WIMBERLEY	US1TXHYS122
0.476958525345622	0.9325446442951	WIMBERLEY	US1TXHYS003
0.476958525345622	0.9325446442951	KYLE	US1TXHYS117
0.476958525345622	0.9325446442951	DALE	US1TXBST043
0.476958525345622	0.9325446442951	RED ROCK	US1TXBST090
0.476958525345622	0.9325446442951	ROCKNE	US1TXBST021
0.476958525345622	0.9325446442951	SMITHVILLE	USC00418415
0.476958525345622	0.9325446442951	LA GRANGE	US1TXFY0003
0.476958525345622	0.9325446442951	BURTON	US1TXWA0001
0.476958525345622	0.9325446442951	INDUSTRY	US1TXAS0008
0.476958525345622	0.9325446442951	BRENHAM	US1TXWA0005
0.476958525345622	0.9325446442951	BELLVILLE 6 NNE	USC00410655
0.476958525345622	0.9325446442951	SPRING	US1TXHRR120
0.476958525345622	0.9325446442951	HOUSTON INTERCONTINENTAL AIRPORT	USW00012960
0.476958525345622	0.9325446442951	KINGWOOD	US1TXHRR015
0.476958525345622	0.9325446442951	BAYTOWN	USC00410586
0.476958525345622	0.9325446442951	LIBERTY	USC00415196
0.476958525345622	0.9325446442951	BEAUMONT	US1TXJJ0011
0.476958525345622	0.9325446442951	BRIDGE CITY	US1TXOR0001
0.476958525345622	0.9325446442951	ALPINE	US1TXBRS001
0.476958525345622	0.9325446442951	OZONA	US1TXVV0010
0.476958525345622	0.9325446442951	ROCKSPRINGS	US1TXED0024
0.476958525345622	0.9325446442951	MOUNTAIN HOME	US1TXKR0035
0.476958525345622	0.9325446442951	INGRAM	US1TXKR0030
0.476958525345622	0.9325446442951	HARPER	US1TXGS0012
0.476958525345622	0.9325446442951	HARPER	US1TXGS0003
0.476958525345622	0.9325446442951	FREDERICKSBURG	US1TXGS0022
0.476958525345622	0.9325446442951	STONEWALL	US1TXGS0015
0.476958525345622	0.9325446442951	DRIPPING SPRINGS	US1TXHYS049
0.476958525345622	0.9325446442951	DRIPPING SPRINGS	US1TXHYS007
0.476958525345622	0.9325446442951	AUSTIN	US1TXTV0165
0.476958525345622	0.9325446442951	AUSTIN BERGSTROM AIRPORT	USW00013904
0.476958525345622	0.9325446442951	BASTROP	US1TXBST019
0.476958525345622	0.9325446442951	BASTROP	US1TXBST042
0.476958525345622	0.9325446442951	CIRCLE D KC ESTATES	US1TXBST075
0.476958525345622	0.9325446442951	BRENHAM	USC00411048
0.476958525345622	0.9325446442951	WASHINGTON	US1TXWA0014
0.476958525345622	0.9325446442951	MAGNOLIA	US1TXMNG051
0.476958525345622	0.9325446442951	MAGNOLIA	US1TXMNG049
0.476958525345622	0.9325446442951	PINEHURST	US1TXMNG035
0.476958525345622	0.9325446442951	THE WOODLANDS	US1TXMNG036
0.476958525345622	0.9325446442951	THE WOODLANDS	US1TXMNG030
0.476958525345622	0.9325446442951	NEW CANEY 2 E	USC00416280
0.476958525345622	0.9325446442951	DAYTON	USR0000TDAY
0.476958525345622	0.9325446442951	KOUNTZE	US1TXHRN002
0.476958525345622	0.9325446442951	LUMBERTON	USC00415435
0.476958525345622	0.9325446442951	ORANGE 9 N	USC00416680
0.476958525345622	0.9325446442951	MARFA	US1TXPS0001
0.476958525345622	0.9325446442951	ALPINE 7 NW	USC00410176
0.476958525345622	0.9325446442951	ALPINE	USC00410174
0.476958525345622	0.9325446442951	OZONA	US1TXCRK003
0.476958525345622	0.9325446442951	OZONA	US1TXCRK012
0.476958525345622	0.9325446442951	OZONA	US1TXCRK024
0.476958525345622	0.9325446442951	OZONA	USC00416733
0.476958525345622	0.9325446442951	JUNCTION 4 SSW	USC00414670
0.476958525345622	0.9325446442951	FREDERICKSBURG	US1TXGS0049
0.476958525345622	0.9325446442951	WILLOW CITY	US1TXGS0025
0.476958525345622	0.9325446442951	GOLD	USC00413605
0.476958525345622	0.9325446442951	JOHNSON CITY	US1TXBLC010
0.476958525345622	0.9325446442951	SPICEWOOD	USC00418531
0.476958525345622	0.9325446442951	LAGO VISTA	US1TXTV0046
0.476958525345622	0.9325446442951	PFLUGERVILLE	US1TXTV0076
0.476958525345622	0.9325446442951	PFLUGERVILLE	US1TXTV0035
0.476958525345622	0.9325446442951	ELGIN	US1TXBST072
0.476958525345622	0.9325446442951	THRALL	US1TXWM0076
0.476958525345622	0.9325446442951	THRALL	US1TXWM0048
0.476958525345622	0.9325446442951	LEXINGTON	USC00415193
0.476958525345622	0.9325446442951	DIME BOX	USC00412462
0.476958525345622	0.9325446442951	SOMERVILLE DAM	USC00418446
0.476958525345622	0.9325446442951	BRENHAM	US1TXWA0017
0.476958525345622	0.9325446442951	WASHINGTON STATE PARK	USC00419491
0.476958525345622	0.9325446442951	MONTGOMERY	US1TXMNG020
0.476958525345622	0.9325446442951	CONROE MONTGOMERY CO AIRPORT	USW00053902
0.476958525345622	0.9325446442951	CLEVELAND	USC00411810
0.476958525345622	0.9325446442951	SILSBEE 4 N	USC00418311
0.476958525345622	0.9325446442951	KIRBYVILLE	USR0000TKIR
0.476958525345622	0.9325446442951	BOSQUE BONITA	US1TXHDS026
0.476958525345622	0.9325446442951	VALENTINE	USC00419274
0.476958525345622	0.9325446442951	VALENTINE	USC00419275
0.476958525345622	0.9325446442951	VALENTINE	USC00419270
0.476958525345622	0.9325446442951	FORT DAVIS	USC00413262
0.476958525345622	0.9325446442951	FORT STOCKTON	USC00413291
0.476958525345622	0.9325446442951	SONORA	US1TXSU0010
0.476958525345622	0.9325446442951	JUNCTION KIMBLE CO AIRPORT	USW00013973
0.476958525345622	0.9325446442951	JUNCTION	US1TXKM0002
0.476958525345622	0.9325446442951	MASON	US1TXMSN006
0.476958525345622	0.9325446442951	PRAIRIE MOUNTAIN	USC00417243
0.476958525345622	0.9325446442951	HIGHLAND HAVEN	US1TXBRT013
0.476958525345622	0.9325446442951	MARBLE FALLS	US1TXBRT087
0.476958525345622	0.9325446442951	BALCONES	USR0000TBEL
0.476958525345622	0.9325446442951	GEORGETOWN	US1TXWM0115
0.476958525345622	0.9325446442951	GEORGETOWN	US1TXWM0071
0.476958525345622	0.9325446442951	TAYLOR 1 NW	USC00418862
0.476958525345622	0.9325446442951	THORNDALE	USC00419001
0.476958525345622	0.9325446442951	ROCKDALE	US1TXMLM002
0.476958525345622	0.9325446442951	MILANO	US1TXMLM016
0.476958525345622	0.9325446442951	COLLEGE STATION EASTERWOOD FIELD	USW00003904
0.476958525345622	0.9325446442951	HUNTSVILLE	US1TXWK0003
0.476958525345622	0.9325446442951	HUNTSVILLE	US1TXWK0018
0.476958525345622	0.9325446442951	LIVINGSTON	US1TXPL0024
0.476958525345622	0.9325446442951	WOODVILLE	US1TXTR0003
0.476958525345622	0.9325446442951	WILDWOOD	USC00419754
0.476958525345622	0.9325446442951	KIRBYVILLE	US1TXJS0003
0.476958525345622	0.9325446442951	BOB LOVE RANCH	US1TXHDS028
0.476958525345622	0.9325446442951	MOUNT LOCKE	USC00416104
0.476958525345622	0.9325446442951	BAKERSFIELD	USC00410482
0.476958525345622	0.9325446442951	IRAAN	US1TXPC0012
0.476958525345622	0.9325446442951	ELDORADO	USC00412809
0.476958525345622	0.9325446442951	FORT MCKAVETT	USC00413257
0.476958525345622	0.9325446442951	LONDON 3 N	USC00415312
0.476958525345622	0.9325446442951	MASON	USC00415650
0.476958525345622	0.9325446442951	LLANO	USC00415272
0.476958525345622	0.9325446442951	BURNET	US1TXBRT057
0.476958525345622	0.9325446442951	BERTRAM 3 ENE	USC00410738
0.476958525345622	0.9325446442951	FLORENCE 3 SE	USC00413199
0.476958525345622	0.9325446442951	JARRELL	US1TXWM0113
0.476958525345622	0.9325446442951	BARTLETT	US1TXWM0119
0.476958525345622	0.9325446442951	GRANGER DAM	USC00413686
0.476958525345622	0.9325446442951	THORNDALE	US1TXMLM001
0.476958525345622	0.9325446442951	ROCKDALE	US1TXMLM009
0.476958525345622	0.9325446442951	GAUSE	US1TXMLM014
0.476958525345622	0.9325446442951	BRYAN	US1TXBZS088
0.476958525345622	0.9325446442951	HUNTSVILLE	US1TXWK0013
0.476958525345622	0.9325446442951	RIVERSIDE	US1TXWK0021
0.476958525345622	0.9325446442951	POINT BLANK	US1TXSJ0010
0.476958525345622	0.9325446442951	WOODVILLE	USC00419898
0.476958525345622	0.9325446442951	TOWN BLUFF DAM	USC00419101
0.476958525345622	0.9325446442951	FRENCHMAN CANYON	US1TXHDS024
0.476958525345622	0.9325446442951	ALLAMOORE	US1TXHDS004
0.476958525345622	0.9325446442951	VAN HORN	USC00419295
0.476958525345622	0.9325446442951	KENT 8 SE	USC00414770
0.476958525345622	0.9325446442951	BALMORHEA	USC00410498
0.476958525345622	0.9325446442951	FORT STOCKTON PECOS CO AIRPORT	USW00023091
0.476958525345622	0.9325446442951	MCCAMEY	US1TXPC0011
0.476958525345622	0.9325446442951	BARNHART	USR0000TBAR
0.476958525345622	0.9325446442951	MENARD	USC00415822
0.476958525345622	0.9325446442951	TAYLOR RANCH	USC00418863
0.476958525345622	0.9325446442951	COLORADO BEND	USR0000TCOL
0.476958525345622	0.9325446442951	LAMPASAS	US1TXLP0002
0.476958525345622	0.9325446442951	LAMPASAS	US1TXLP0004
0.476958525345622	0.9325446442951	WATSON	USC00419504
0.476958525345622	0.9325446442951	KILLEEN	US1TXBEL025
0.476958525345622	0.9325446442951	STILLHOUSE HOLLOW DAM	USC00418646
0.476958525345622	0.9325446442951	TEMPLE	US1TXBEL029
0.476958525345622	0.9325446442951	TEMPLE	US1TXBEL001
0.476958525345622	0.9325446442951	MADISONVILLE	USC00415477
0.476958525345622	0.9325446442951	TRINITY	US1TXTT0003
0.476958525345622	0.9325446442951	SAM RAYBURN DAM	USC00417936
0.476958525345622	0.9325446442951	JASPER	USC00414563
0.476958525345622	0.9325446442951	LC RANCH	US1TXHDS037
0.476958525345622	0.9325446442951	MCCAMEY	USC00415707
0.476958525345622	0.9325446442951	KNICKERBOCKER	US1TXTG0005
0.476958525345622	0.9325446442951	EDEN	USC00412741
0.476958525345622	0.9325446442951	BRADY	US1TXMCC009
0.476958525345622	0.9325446442951	SAN SABA 7 NW	USC00417994
0.476958525345622	0.9325446442951	COPPERAS COVE	US1TXCRL005
0.476958525345622	0.9325446442951	BELTON	US1TXBEL009
0.476958525345622	0.9325446442951	TEMPLE	US1TXBEL039
0.476958525345622	0.9325446442951	LOTT	US1TXFA0006
0.476958525345622	0.9325446442951	TROY	US1TXBEL027
0.476958525345622	0.9325446442951	CENTERVILLE	USC00411596
0.476958525345622	0.9325446442951	LUFKIN ANGELINA CO AIRPORT	USW00093987
0.476958525345622	0.9325446442951	ZAVALLA	US1TXAG0002
0.476958525345622	0.9325446442951	PINELAND	USC00417040
0.476958525345622	0.9325446442951	SABINE SOUTH	USR0000TSBS
0.476958525345622	0.9325446442951	BURKEVILLE	US1TXNW0002
0.476958525345622	0.9325446442951	MCADOO RANCH	US1TXHDS030
0.476958525345622	0.9325446442951	CRANE 2 E	USC00412082
0.476958525345622	0.9325446442951	SAN ANGELO	US1TXTG0011
0.476958525345622	0.9325446442951	GOLDTHWAITE 1 WSW	USC00413614
0.476958525345622	0.9325446442951	GATESVILLE	US1TXCRL004
0.476958525345622	0.9325446442951	LORENA	US1TXMCL018
0.476958525345622	0.9325446442951	MARLIN 3 NE	USC00415611
0.476958525345622	0.9325446442951	THORNTON 1 SSE	USC00419004
0.476958525345622	0.9325446442951	THORNTON	US1TXLT0005
0.476958525345622	0.9325446442951	CROCKETT	US1TXHST003
0.476958525345622	0.9325446442951	RATCLIFF	USR0000TRAT
0.476958525345622	0.9325446442951	LUFKIN 2	USC00415427
0.476958525345622	0.9325446442951	ETOILE	US1TXNC0004
0.476958525345622	0.9325446442951	HEMPHILL	US1TXSB0001
0.476958525345622	0.9325446442951	RIO BOSQUE WETLANDS PARK	US1TXEP0050
0.476958525345622	0.9325446442951	HORIZON CITY	US1TXEP0061
0.476958525345622	0.9325446442951	SPARKS	US1TXEP0062
0.476958525345622	0.9325446442951	FORT HANCOCK	US1TXHDS039
0.476958525345622	0.9325446442951	MONAHANS 6 ENE	USW00003047
0.476958525345622	0.9325446442951	COPE RANCH	USC00411974
0.476958525345622	0.9325446442951	WATER VALLEY	USC00419499
0.476958525345622	0.9325446442951	CARLSBAD	US1TXTG0022
0.476958525345622	0.9325446442951	MILES	US1TXTG0038
0.476958525345622	0.9325446442951	PAINT ROCK 5 NE	USC00416747
0.476958525345622	0.9325446442951	COLEMAN	USR0000TCLM
0.476958525345622	0.9325446442951	SANTA ANNA	USC00418046
0.476958525345622	0.9325446442951	MULLIN	US1TXMLS002
0.476958525345622	0.9325446442951	WACO	US1TXMCL021
0.476958525345622	0.9325446442951	WACO	US1TXMCL026
0.476958525345622	0.9325446442951	MEXIA	US1TXLT0002
0.476958525345622	0.9325446442951	OAKWOOD	US1TXFT0001
0.476958525345622	0.9325446442951	NACOGDOCHES	USC00416177
0.476958525345622	0.9325446442951	EL PASO	US1TXEP0036
0.476958525345622	0.9325446442951	EL PASO AIRPORT	USW00023044
0.476958525345622	0.9325446442951	EL PASO	US1TXEP0059
0.476958525345622	0.9325446442951	HUECO TANKS	US1TXEP0087
0.476958525345622	0.9325446442951	CORNUDAS	US1TXHDS008
0.476958525345622	0.9325446442951	DELL CITY 5 SSW	USC00412354
0.476958525345622	0.9325446442951	PINE SPRINGS GUADALUPE MOUNTAINS NATIONAL PARK	USW00023055
0.476958525345622	0.9325446442951	WINKLER CO AIRPORT	USW00023040
0.476958525345622	0.9325446442951	KERMIT	USC00414775
0.476958525345622	0.9325446442951	MIDLAND	US1TXMDL018
0.476958525345622	0.9325446442951	MIDLAND	US1TXMDL037
0.476958525345622	0.9325446442951	BALLINGER 2 NW	USC00410493
0.476958525345622	0.9325446442951	GLEN COVE 2 NE	USC00413579
0.476958525345622	0.9325446442951	BROWNWOOD 2 ENE	USC00411138
0.476958525345622	0.9325446442951	BROWNWOOD	US1TXBRN002
0.476958525345622	0.9325446442951	CRANFILLS GAP	USC00412086
